Id,MSSubClass,LotFrontage,LotArea,HouseStyle,OverallQual,OverallCond,YearBuilt,MasVnrArea,ExterQual,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SalePrice,Neighborhood
512,120,40,6792,1Story,7,5,2005,94,Gd,0,0,1368,1368,1368,0,0,1368,0,0,2,0,2,1,6,1,2005,2,474,132,35,0,0,0,0,0,3,2006,202665,NridgHt
513,20,70,9100,1Story,5,5,1958,0,TA,521,174,169,864,864,0,0,864,1,0,1,0,3,1,5,0,1964,2,624,0,0,0,0,0,0,0,7,2006,129900,NAmes
514,20,71,9187,1Story,6,5,1983,0,TA,336,0,748,1084,1080,0,0,1080,0,0,1,1,3,1,5,0,1983,2,484,120,0,158,0,0,0,0,6,2007,134000,Mitchel
515,45,55,10594,1.5Unf,5,5,1926,0,TA,0,0,768,768,789,0,0,789,0,0,1,0,2,1,5,0,1926,1,200,0,0,112,0,0,0,0,6,2007,96500,Crawfor
516,20,94,12220,1Story,10,5,2009,305,Ex,1436,0,570,2006,2020,0,0,2020,1,0,2,1,3,1,9,1,2009,3,900,156,54,0,0,0,0,0,9,2009,402861,NridgHt
517,80,NA,10448,SLvl,6,6,1972,333,TA,0,0,689,689,1378,741,0,2119,0,0,2,1,3,1,7,1,1972,2,583,0,104,0,0,0,0,0,8,2009,158000,NWAmes
518,60,79,10208,2Story,7,5,1996,921,Gd,0,0,1264,1264,1277,1067,0,2344,0,0,2,1,3,1,7,1,1996,3,889,220,0,0,0,0,0,0,7,2009,265000,NoRidge
519,60,NA,9531,2Story,6,5,1998,0,TA,706,0,88,794,882,914,0,1796,1,0,2,1,3,1,7,0,1998,2,546,0,36,0,0,0,0,0,5,2007,211000,CollgCr
520,70,53,10918,2Story,7,9,1926,0,Gd,0,0,1276,1276,1276,804,0,2080,0,0,1,1,3,1,9,2,1926,1,282,0,0,0,0,145,0,0,6,2009,234000,Crawfor
521,190,60,10800,2Story,4,7,1900,0,TA,0,0,0,0,694,600,0,1294,0,0,2,0,3,2,7,0,NA,0,0,220,114,210,0,0,0,0,8,2008,106250,OldTown
522,20,90,11988,1Story,6,6,1957,0,TA,777,0,467,1244,1244,0,0,1244,0,0,1,1,3,1,6,2,1957,1,336,0,40,0,0,0,0,0,5,2007,150000,NAmes
523,50,50,5000,1.5Fin,6,7,1947,0,TA,399,0,605,1004,1004,660,0,1664,0,0,2,0,3,1,7,2,1950,2,420,0,24,36,0,0,0,0,10,2006,159000,BrkSide
524,60,130,40094,2Story,10,5,2007,762,Ex,2260,0,878,3138,3138,1538,0,4676,1,0,3,1,3,1,11,1,2007,3,884,208,406,0,0,0,0,0,10,2007,184750,Edwards
525,60,95,11787,2Story,7,5,1996,594,Gd,719,0,660,1379,1383,1015,0,2398,1,0,2,1,3,1,8,1,1996,3,834,239,60,0,0,0,0,0,8,2007,315750,NoRidge
526,20,62,7500,1Story,7,5,2005,0,Gd,0,0,1257,1257,1266,0,0,1266,0,0,2,0,3,1,6,1,2005,2,453,38,144,0,0,0,0,0,4,2006,176000,Somerst
527,20,70,13300,1Story,5,7,1956,0,TA,377,0,551,928,928,0,0,928,0,0,1,0,2,1,4,0,1956,1,252,261,0,156,0,0,0,0,6,2007,132000,NAmes
528,60,67,14948,2Story,9,5,2008,268,Ex,1330,0,122,1452,1476,1237,0,2713,1,0,2,1,3,1,11,1,2008,3,858,126,66,0,0,0,0,0,11,2008,446261,NridgHt
529,30,58,9098,1Story,4,7,1920,0,TA,348,0,180,528,605,0,0,605,1,0,1,0,2,1,5,0,NA,0,0,0,0,144,0,0,0,0,7,2007,86000,Edwards
530,20,NA,32668,1Story,6,3,1957,NA,Gd,1219,0,816,2035,2515,0,0,2515,1,0,3,0,4,2,9,2,1975,2,484,0,0,200,0,0,0,0,3,2007,200624,Crawfor
531,80,85,10200,SLvl,6,5,1988,219,Gd,783,0,678,1461,1509,0,0,1509,1,0,2,0,3,1,5,1,1988,2,600,224,0,0,0,0,0,0,8,2008,175000,Timber
532,70,60,6155,2Story,6,8,1920,0,TA,0,0,611,611,751,611,0,1362,0,0,2,0,3,1,6,0,1920,2,502,0,0,84,0,0,0,0,6,2008,128000,BrkSide
533,20,60,7200,1Story,5,7,1955,0,TA,0,0,0,0,827,0,0,827,0,0,1,0,2,1,5,1,1967,1,392,0,0,0,0,0,0,0,4,2010,107500,NAmes
534,20,50,5000,1Story,1,3,1946,0,Fa,0,0,0,0,334,0,0,334,0,0,1,0,1,1,2,0,NA,0,0,0,0,0,0,0,0,0,1,2007,39300,BrkSide
535,60,74,9056,2Story,8,5,2004,0,Gd,0,0,707,707,707,707,0,1414,0,0,2,1,3,1,6,1,2004,2,403,100,35,0,0,0,0,0,10,2006,178000,Gilbert
536,190,70,7000,2Story,5,7,1910,0,TA,969,0,148,1117,820,527,0,1347,1,0,1,0,3,1,5,0,NA,0,0,85,0,148,0,0,0,0,1,2008,107500,Edwards
537,60,57,8924,2Story,7,5,1998,0,TA,0,0,880,880,880,844,0,1724,0,0,2,1,3,1,8,0,1998,2,527,120,155,0,0,0,0,0,7,2008,188000,CollgCr
538,20,NA,12735,1Story,4,5,1972,0,TA,600,0,264,864,864,0,0,864,0,0,1,0,3,1,5,0,1980,2,576,216,0,0,0,0,0,0,4,2008,111250,NAmes
539,20,NA,11553,1Story,5,5,1968,188,TA,673,0,378,1051,1159,0,0,1159,0,0,1,1,3,1,7,1,1968,1,336,466,0,0,0,0,0,0,7,2006,158000,Sawyer
540,20,NA,11423,1Story,8,5,2001,479,Gd,1358,0,223,1581,1601,0,0,1601,1,0,2,0,3,1,6,1,2001,2,670,180,0,0,0,0,0,2000,5,2010,272000,CollgCr
541,20,85,14601,1Story,9,5,2006,584,Ex,1260,0,578,1838,1838,0,0,1838,1,0,2,0,2,1,8,1,2006,3,765,270,68,0,0,0,0,0,3,2009,315000,Timber
542,60,NA,11000,2Story,8,5,2000,72,Gd,0,0,969,969,997,1288,0,2285,0,0,2,1,4,1,8,1,2000,3,648,0,56,0,0,0,0,0,6,2007,248000,NoRidge
543,20,78,10140,1Story,7,5,1998,0,Gd,144,1127,379,1650,1680,0,0,1680,1,0,2,0,3,1,7,1,1998,2,583,78,73,0,0,0,0,0,6,2009,213250,NWAmes
544,120,34,4058,SFoyer,7,5,1998,182,TA,584,139,0,723,767,0,0,767,1,0,1,0,1,1,4,0,1998,1,367,120,40,0,0,0,0,0,6,2007,133000,NAmes
545,60,58,17104,2Story,7,5,2006,0,Gd,554,0,100,654,664,832,0,1496,1,0,2,1,3,1,7,1,2006,2,426,100,24,0,0,0,0,0,9,2006,179665,Gilbert
546,50,NA,13837,1.5Fin,7,5,1988,178,Gd,1002,202,0,1204,1377,806,0,2183,0,0,2,1,4,1,9,0,1988,3,786,0,0,0,0,0,0,0,2,2006,229000,NWAmes
547,50,70,8737,1.5Fin,6,7,1923,0,TA,300,0,765,1065,915,720,0,1635,0,0,1,1,3,1,6,1,1950,2,440,0,38,0,144,0,0,0,5,2007,210000,BrkSide
548,85,54,7244,SFoyer,5,7,1970,0,TA,619,0,149,768,768,0,0,768,1,0,1,0,2,1,5,0,1987,2,624,104,0,0,0,0,0,0,4,2007,129500,Mitchel
549,20,49,8235,1Story,5,7,1955,0,TA,180,645,0,825,825,0,0,825,1,0,1,0,2,1,4,0,1963,2,720,140,50,0,0,0,0,0,6,2008,125000,OldTown
550,60,75,9375,2Story,7,5,2003,0,Gd,0,0,912,912,912,1182,0,2094,0,0,2,1,4,1,8,1,2003,2,615,182,182,0,0,0,0,0,11,2009,263000,Somerst
551,120,53,4043,1Story,6,6,1977,0,TA,559,0,510,1069,1069,0,0,1069,0,0,2,0,2,1,4,0,1977,2,440,0,55,0,0,200,0,0,10,2008,140000,NPkVill
552,20,50,6000,1Story,5,6,1957,0,TA,308,0,620,928,928,0,0,928,0,0,1,0,3,1,5,0,1957,1,288,0,0,0,0,0,0,0,6,2008,112500,OldTown
553,20,87,11146,1Story,8,5,2006,250,Gd,0,0,1709,1709,1717,0,0,1717,0,0,2,0,3,1,7,1,2006,3,908,169,39,0,0,0,0,0,7,2009,255500,NridgHt
554,20,67,8777,1Story,4,5,1949,0,TA,0,0,0,0,1126,0,0,1126,0,0,2,0,2,1,5,0,2002,2,520,0,96,0,0,0,0,0,5,2009,108000,Edwards
555,60,85,10625,2Story,7,5,2003,292,Gd,866,0,132,998,1006,1040,0,2046,1,0,2,1,3,1,8,1,2003,3,871,320,62,0,0,0,0,0,8,2008,284000,NridgHt
556,45,58,6380,1.5Unf,5,6,1922,0,TA,0,0,993,993,1048,0,0,1048,0,0,1,0,2,1,5,1,1922,1,280,0,0,116,0,0,0,0,8,2006,113000,BrkSide
557,20,69,14850,1Story,5,5,1957,0,TA,895,0,197,1092,1092,0,0,1092,1,0,1,0,2,1,6,1,1957,1,299,268,0,0,0,122,0,0,5,2006,141000,NAmes
558,50,60,11040,1.5Fin,4,6,1920,0,TA,637,0,0,637,897,439,0,1336,0,0,1,1,3,1,7,0,1994,1,570,0,47,120,0,0,0,0,9,2006,108000,IDOTRR
559,60,57,21872,2Story,7,5,1996,0,TA,604,0,125,729,729,717,0,1446,0,1,2,1,3,1,6,1,1996,2,406,264,22,0,0,0,0,0,8,2008,175000,Gilbert
560,120,NA,3196,1Story,7,5,2003,18,Gd,0,0,1374,1374,1557,0,0,1557,0,0,2,0,2,1,7,1,2003,2,420,143,20,0,0,0,0,0,10,2006,234000,Blmngtn
561,20,NA,11341,1Story,5,6,1957,180,TA,1302,0,90,1392,1392,0,0,1392,1,0,1,1,3,1,5,1,1957,2,528,0,0,0,0,95,0,0,5,2010,121500,Sawyer
562,20,77,10010,1Story,5,5,1974,0,TA,1071,123,195,1389,1389,0,0,1389,1,0,1,0,2,1,6,1,1975,2,418,240,38,0,0,0,0,0,4,2006,170000,Mitchel
563,30,63,13907,1Story,5,6,1940,0,TA,290,0,706,996,996,0,0,996,1,0,1,0,3,1,6,1,NA,0,0,144,0,0,0,0,0,0,7,2008,108000,Edwards
564,50,66,21780,1.5Fin,6,7,1918,0,TA,0,0,1163,1163,1163,511,0,1674,0,0,2,0,4,1,8,1,1955,2,396,72,36,0,0,144,0,0,7,2008,185000,Edwards
565,60,NA,13346,2Story,7,5,1992,0,Gd,728,0,367,1095,1166,1129,0,2295,1,0,2,1,4,1,9,1,1992,2,590,0,40,0,0,0,0,0,7,2006,268000,NoRidge
566,70,66,6858,2Story,6,4,1915,0,TA,0,0,806,806,841,806,0,1647,1,0,1,1,4,1,6,0,1920,1,216,0,66,136,0,0,0,0,5,2010,128000,SWISU
567,60,77,11198,2Story,9,5,2005,245,Gd,0,0,1122,1122,1134,1370,0,2504,0,0,2,1,4,1,11,1,2005,3,656,144,39,0,0,0,0,0,6,2008,325000,StoneBr
568,20,70,10171,1Story,7,5,2004,168,Gd,2,0,1515,1517,1535,0,0,1535,0,0,2,0,3,1,7,0,2004,2,532,0,0,0,0,0,0,0,3,2010,214000,NridgHt
569,50,79,12327,1.5Fin,8,8,1983,0,Gd,1441,0,55,1496,1496,636,0,2132,1,0,1,1,1,1,5,1,1983,2,612,349,40,0,0,0,0,0,9,2009,316600,SawyerW
570,90,NA,7032,SFoyer,5,5,1979,0,TA,943,0,0,943,943,0,0,943,1,0,1,0,2,1,4,2,1979,2,600,42,0,0,0,0,0,0,12,2006,135960,NAmes
571,90,74,13101,1Story,5,5,1965,108,TA,231,0,1497,1728,1728,0,0,1728,0,0,2,0,6,2,10,0,1987,2,576,0,0,0,0,0,0,0,11,2008,142600,NAmes
572,20,60,7332,1Story,6,6,1959,207,TA,414,0,450,864,864,0,0,864,1,0,1,0,2,1,4,0,1959,1,288,168,0,0,0,0,0,0,10,2006,120000,NAmes
573,60,83,13159,2Story,7,5,2009,0,TA,0,0,846,846,846,846,0,1692,0,0,2,1,3,1,6,0,2009,2,650,208,114,0,0,0,0,0,7,2009,224500,Timber
574,80,76,9967,SLvl,7,5,2000,0,TA,0,0,384,384,774,656,0,1430,0,0,2,1,3,1,8,1,2000,2,400,100,0,0,0,0,0,0,12,2007,170000,Gilbert
575,80,70,10500,SLvl,5,7,1971,82,TA,349,0,23,372,576,533,0,1109,0,1,1,0,3,1,5,0,1971,1,288,35,0,0,0,0,0,0,12,2007,139000,NAmes
576,50,80,8480,1.5Fin,5,5,1947,0,TA,442,0,390,832,832,384,0,1216,0,0,1,0,2,1,6,0,1947,1,336,158,0,102,0,0,0,0,10,2008,118500,NAmes
577,50,52,6292,1.5Fin,7,7,1928,0,TA,0,0,861,861,877,600,0,1477,0,1,2,0,3,1,6,1,1928,1,216,0,50,0,0,0,0,0,8,2009,145000,SWISU
578,80,96,11777,SLvl,5,6,1966,97,TA,328,551,285,1164,1320,0,0,1320,1,0,1,0,3,1,6,2,1966,2,564,160,68,240,0,0,0,0,5,2006,164500,Sawyer
579,160,34,3604,2Story,7,5,2007,0,Gd,0,0,689,689,703,689,0,1392,0,0,2,0,2,1,5,0,2007,2,540,0,102,0,0,0,0,0,2,2008,146000,Somerst
580,50,81,12150,1.5Fin,5,5,1954,335,TA,0,0,1050,1050,1050,745,0,1795,0,0,2,0,4,1,7,0,1954,1,352,0,0,0,0,0,0,0,11,2008,131500,OldTown
581,20,NA,14585,1Story,6,6,1960,85,TA,594,219,331,1144,1429,0,0,1429,0,1,1,0,3,1,7,2,1960,2,572,216,110,0,0,0,0,0,6,2007,181900,NAmes
582,20,98,12704,1Story,8,5,2008,306,Ex,0,0,2042,2042,2042,0,0,2042,0,0,2,1,3,1,8,1,2009,3,1390,0,90,0,0,0,0,0,8,2009,253293,NridgHt
583,90,81,11841,SFoyer,6,5,1990,104,TA,816,0,0,816,816,0,0,816,1,0,1,0,3,1,5,0,NA,0,0,0,32,0,0,0,0,0,5,2007,118500,Edwards
584,75,75,13500,2.5Unf,10,9,1893,0,Ex,0,0,1237,1237,1521,1254,0,2775,0,0,3,1,3,1,9,1,1988,2,880,105,502,0,0,0,0,0,7,2008,325000,OldTown
585,50,51,6120,1.5Fin,4,7,1935,0,TA,0,0,884,884,989,584,0,1573,0,0,1,0,3,1,6,0,1935,1,240,0,0,54,0,120,0,0,7,2009,133000,BrkSide
586,20,88,11443,1Story,8,5,2005,208,Gd,1460,0,408,1868,2028,0,0,2028,1,0,2,0,2,1,7,2,2005,3,880,326,66,0,0,0,0,0,3,2006,369900,Timber
587,30,55,10267,1Story,6,7,1918,0,TA,210,606,0,816,838,0,0,838,1,0,1,0,2,1,5,0,1961,1,275,0,0,112,0,0,0,0,5,2008,130000,BrkSide
588,85,74,8740,SFoyer,5,6,1982,0,TA,672,0,168,840,860,0,0,860,1,0,1,0,2,1,4,0,1996,2,528,0,0,0,0,0,0,0,7,2009,137000,Sawyer
589,20,65,25095,1Story,5,8,1968,0,TA,1324,0,113,1437,1473,0,0,1473,2,0,1,0,1,1,5,2,1968,1,452,0,48,0,0,60,0,0,6,2009,143000,ClearCr
590,40,50,9100,1Story,5,6,1930,0,TA,0,0,742,742,779,0,156,935,0,0,1,0,2,1,4,0,1988,1,308,0,0,0,0,0,0,600,8,2008,79500,BrkSide
591,60,64,8320,2Story,7,5,2004,0,Gd,490,0,280,770,770,812,0,1582,0,0,2,1,3,1,6,0,2004,2,520,0,45,0,0,0,0,0,9,2008,185900,CollgCr
592,60,97,13478,2Story,10,5,2008,420,Ex,1338,0,384,1722,1728,568,0,2296,1,0,2,1,3,1,10,1,2008,3,842,382,274,0,0,0,0,0,6,2009,451950,NridgHt
593,20,60,6600,1Story,5,8,1982,0,TA,816,0,0,816,816,0,0,816,1,0,1,0,2,1,4,0,1985,2,816,0,0,0,0,0,0,0,6,2008,138000,Mitchel
594,120,NA,4435,1Story,6,5,2003,170,Gd,685,0,163,848,848,0,0,848,1,0,1,0,1,1,4,0,2003,2,420,140,0,0,0,0,0,0,5,2009,140000,CollgCr
595,20,88,7990,1Story,5,6,1975,0,TA,0,0,924,924,924,0,0,924,0,0,1,0,3,1,5,0,1981,1,280,0,0,0,0,0,0,0,4,2008,110000,CollgCr
596,20,69,11302,1Story,8,5,2005,238,Gd,1422,0,392,1814,1826,0,0,1826,1,0,2,0,3,1,7,1,2005,3,758,180,75,0,0,120,0,0,8,2006,319000,StoneBr
597,70,60,3600,2Story,6,7,1910,0,TA,0,0,684,684,684,684,0,1368,0,0,1,0,3,1,7,0,1930,1,216,0,158,0,0,0,0,0,10,2006,114504,OldTown
598,120,53,3922,1Story,7,5,2006,72,Gd,0,0,1258,1258,1402,0,0,1402,0,2,0,2,2,1,7,1,2006,3,648,120,16,0,0,0,0,0,2,2007,194201,Blmngtn
599,20,80,12984,1Story,5,6,1977,459,TA,1283,147,0,1430,1647,0,0,1647,1,0,2,0,3,1,7,1,1977,2,621,0,0,0,0,0,0,0,3,2006,217500,Crawfor
600,160,24,1950,2Story,6,6,1980,0,TA,81,612,23,716,716,840,0,1556,1,0,2,1,3,1,6,1,1980,2,452,161,0,0,0,0,0,0,7,2008,151000,Blueste
601,60,74,10927,2Story,8,5,2005,280,Gd,546,0,512,1058,1058,846,0,1904,1,0,2,1,3,1,8,1,2003,2,736,179,60,0,0,0,0,0,6,2006,275000,NridgHt
602,50,50,9000,1.5Fin,6,6,1937,0,TA,0,0,780,780,780,595,0,1375,0,0,1,1,3,1,6,1,1979,1,544,0,162,0,0,126,0,0,12,2007,141000,IDOTRR
603,60,80,10041,2Story,8,5,1992,0,Gd,789,0,119,908,927,988,0,1915,1,0,2,1,3,1,8,1,1992,2,506,120,150,0,0,0,0,0,2,2006,220000,SawyerW
604,160,30,3182,2Story,7,5,2004,0,Gd,0,0,600,600,600,600,0,1200,0,0,2,1,2,1,4,0,2004,2,480,0,172,0,0,0,0,0,6,2010,151000,Somerst
605,20,88,12803,1Story,7,5,2002,99,Gd,922,0,572,1494,1494,0,0,1494,1,0,2,0,3,1,6,1,2002,2,530,192,36,0,0,0,0,0,9,2008,221000,CollgCr
606,60,85,13600,2Story,7,6,1965,176,TA,454,0,314,768,1186,800,0,1986,0,0,2,1,3,1,7,3,1965,2,486,0,42,0,0,189,0,0,10,2009,205000,NAmes
607,20,82,12464,1Story,5,5,1996,0,TA,732,0,308,1040,1040,0,0,1040,1,0,1,0,3,1,6,0,2000,2,576,168,0,0,0,0,0,0,11,2009,152000,CollgCr
608,20,78,7800,2Story,5,8,1948,0,TA,603,0,293,896,1112,896,0,2008,1,0,3,0,3,1,8,0,1948,1,230,103,0,0,0,0,0,0,8,2006,225000,Edwards
609,70,78,12168,2Story,8,6,1934,0,TA,428,0,537,965,1940,1254,0,3194,0,0,2,1,4,1,10,2,1934,2,380,0,0,0,0,0,0,0,9,2007,359100,Crawfor
610,20,61,7943,1Story,4,5,1961,192,TA,903,0,126,1029,1029,0,0,1029,1,0,1,0,3,1,5,0,1961,1,261,64,0,39,0,0,0,0,4,2007,118500,Sawyer
611,60,NA,11050,2Story,9,5,2000,204,Gd,904,0,536,1440,1476,677,0,2153,1,0,2,1,3,1,8,2,2000,3,736,253,142,0,0,0,0,0,5,2009,313000,CollgCr
612,80,NA,10395,SLvl,6,6,1978,233,TA,605,0,427,1032,1032,0,0,1032,0,1,2,0,3,1,6,1,1978,2,564,0,0,0,0,0,0,500,7,2007,148000,NWAmes
613,60,NA,11885,2Story,8,5,2001,108,Gd,990,0,309,1299,1299,573,0,1872,1,0,2,1,3,1,7,1,2001,2,531,160,122,0,0,0,0,0,11,2009,261500,CollgCr
614,20,70,8402,1Story,5,5,2007,0,TA,206,0,914,1120,1120,0,0,1120,0,0,1,0,3,1,6,0,NA,0,0,0,30,0,0,0,0,0,12,2007,147000,Mitchel
615,180,21,1491,SFoyer,4,6,1972,0,TA,150,480,0,630,630,0,0,630,1,0,1,0,1,1,3,0,NA,0,0,96,24,0,0,0,0,0,5,2010,75500,MeadowV
616,85,80,8800,SFoyer,6,7,1963,156,TA,763,0,173,936,1054,0,0,1054,1,0,1,0,3,1,6,0,1963,2,480,120,0,0,0,0,0,0,5,2010,137500,NAmes
617,60,NA,7861,2Story,6,5,2002,0,Gd,457,0,326,783,807,702,0,1509,1,0,2,1,3,1,7,1,2002,2,393,100,75,0,0,0,0,0,6,2006,183200,Gilbert
618,45,59,7227,1.5Unf,6,6,1954,0,TA,0,0,832,832,832,0,0,832,0,0,1,0,2,1,4,0,1962,2,528,0,0,0,0,0,0,0,6,2008,105500,NAmes
619,20,90,11694,1Story,9,5,2007,452,Ex,48,0,1774,1822,1828,0,0,1828,0,0,2,0,3,1,9,1,2007,3,774,0,108,0,0,260,0,0,7,2007,314813,NridgHt
620,60,85,12244,2Story,8,5,2003,226,Gd,871,0,611,1482,1482,780,0,2262,1,0,2,1,4,1,10,2,2003,3,749,168,0,0,0,0,0,0,8,2008,305000,Timber
621,30,45,8248,1Story,3,3,1914,0,TA,41,0,823,864,864,0,0,864,1,0,1,0,2,1,5,0,NA,0,0,0,0,100,0,0,0,0,9,2008,67000,Edwards
622,60,90,10800,2Story,6,7,1974,0,TA,956,182,384,1522,1548,1066,0,2614,0,0,2,1,4,1,9,1,1974,2,624,38,243,0,0,0,0,0,6,2008,240000,NWAmes
623,20,71,7064,1Story,5,6,1977,153,TA,560,0,420,980,980,0,0,980,0,0,1,0,3,1,6,0,1986,2,484,192,0,0,0,0,0,0,7,2009,135000,Sawyer
624,160,NA,2117,2Story,6,5,2000,513,Gd,420,0,336,756,756,756,0,1512,0,0,2,1,2,1,4,1,2000,2,440,0,32,0,0,0,0,0,6,2007,168500,Somerst
625,60,80,10400,2Story,6,5,1972,288,TA,247,0,485,732,1012,778,0,1790,1,0,1,2,4,1,8,1,1972,2,484,148,0,0,0,147,0,0,11,2006,165150,NWAmes
626,20,87,10000,1Story,6,6,1962,261,TA,0,0,1116,1116,1116,0,0,1116,0,0,1,1,3,1,5,0,1962,2,440,0,0,0,0,385,0,0,2,2010,160000,NAmes
627,20,NA,12342,1Story,5,5,1960,0,TA,0,0,978,978,1422,0,0,1422,0,0,1,0,3,1,6,1,1960,1,286,0,0,36,0,0,0,600,8,2007,139900,NAmes
628,80,80,9600,SLvl,6,6,1955,164,TA,674,132,350,1156,1520,0,0,1520,1,0,1,0,3,1,7,2,1955,1,364,0,0,189,0,0,0,0,3,2010,153000,NAmes
629,60,70,11606,2Story,5,5,1969,192,TA,650,0,390,1040,1040,1040,0,2080,0,1,1,2,5,1,9,2,1969,2,504,335,0,0,0,0,0,0,9,2007,135000,NAmes
630,80,82,9020,SLvl,6,5,1964,259,TA,624,336,288,1248,1350,0,0,1350,1,0,1,1,3,1,6,0,1964,2,520,176,0,0,0,0,0,0,6,2008,168500,NAmes
631,70,50,9000,2Story,5,6,1880,0,TA,0,0,636,636,1089,661,0,1750,0,0,1,0,3,1,8,0,1937,1,240,0,0,293,0,0,0,0,6,2006,124000,OldTown
632,120,34,4590,1Story,8,5,2006,108,Gd,24,0,1530,1554,1554,0,0,1554,0,0,2,0,2,1,6,1,2006,2,627,156,73,0,0,0,0,0,8,2007,209500,NridgHt
633,20,85,11900,1Story,7,5,1977,209,TA,822,0,564,1386,1411,0,0,1411,0,0,2,0,3,1,6,1,1977,2,544,192,0,0,0,0,0,0,4,2009,82500,NWAmes
634,20,80,9250,1Story,5,7,1954,0,TA,480,468,108,1056,1056,0,0,1056,0,1,1,0,3,1,6,0,1954,1,260,390,0,0,0,0,0,0,7,2007,139400,NAmes
635,90,64,6979,SFoyer,6,5,1980,0,TA,1056,0,0,1056,1056,0,0,1056,2,0,0,0,0,2,4,0,1980,2,576,264,56,0,0,0,0,600,6,2010,144000,OldTown
636,190,60,10896,2.5Fin,6,7,1914,0,Fa,256,0,1184,1440,1440,1440,515,3395,0,0,2,0,8,2,14,0,NA,0,0,0,110,0,0,0,0,0,3,2007,200000,SWISU
637,30,51,6120,1Story,2,3,1936,0,Fa,0,0,264,264,800,0,0,800,0,0,1,0,1,1,4,1,NA,0,0,0,0,0,0,0,0,0,1,2009,60000,BrkSide
638,190,50,6000,1.5Fin,5,4,1954,0,TA,0,0,811,811,811,576,0,1387,0,0,2,0,3,2,7,0,1954,1,256,0,0,0,0,0,0,0,11,2009,93000,OldTown
639,30,67,8777,1Story,5,7,1910,0,TA,0,0,796,796,796,0,0,796,0,0,1,0,2,1,4,0,NA,0,0,328,0,164,0,0,0,0,5,2008,85000,Edwards
640,120,53,3982,1Story,8,5,2006,0,Gd,1154,0,366,1520,1567,0,0,1567,1,0,2,0,1,1,7,1,2006,3,648,312,0,0,0,0,0,0,10,2006,264561,Blmngtn
641,120,62,12677,1Story,8,5,2003,472,Ex,1218,0,300,1518,1518,0,0,1518,0,0,1,1,1,1,6,1,2003,2,588,185,140,0,0,0,0,0,4,2008,274000,NridgHt
642,60,NA,7050,2Story,7,5,2001,0,Gd,738,0,319,1057,1057,872,0,1929,1,0,2,1,3,1,7,1,2001,2,650,0,235,0,0,0,0,0,5,2007,226000,Somerst
643,80,75,13860,SLvl,8,7,1972,0,Gd,1410,0,542,1952,2000,704,0,2704,1,0,2,1,4,1,9,3,1972,2,538,269,111,0,0,0,0,0,7,2009,345000,NAmes
644,60,80,10793,2Story,5,5,1969,263,TA,493,287,0,780,780,840,0,1620,0,0,2,1,4,1,7,0,1969,2,462,208,0,0,0,0,0,0,4,2007,152000,NWAmes
645,20,85,9187,1Story,9,5,2009,162,Ex,1121,0,645,1766,1766,0,0,1766,1,0,2,1,2,1,7,1,2009,3,478,195,130,0,0,0,0,0,10,2009,370878,Somerst
646,20,NA,10530,1Story,6,5,1971,0,TA,282,35,664,981,981,0,0,981,1,0,1,1,3,1,5,0,1979,2,576,0,312,40,0,0,0,0,3,2007,143250,NAmes
647,20,60,7200,1Story,5,5,1950,0,TA,0,0,0,0,1048,0,0,1048,0,0,1,0,3,1,7,0,1950,2,420,0,27,0,0,0,0,0,7,2008,98300,NAmes
648,20,85,10452,1Story,6,5,1953,216,TA,500,0,594,1094,1094,0,0,1094,0,0,1,0,3,1,5,2,1953,2,495,0,0,0,0,287,0,0,6,2008,155000,Edwards
649,60,70,7700,2Story,6,5,1966,351,TA,0,0,756,756,1051,788,0,1839,0,0,1,1,4,1,7,1,1966,2,442,0,124,216,0,0,0,0,6,2010,155000,NAmes
650,180,21,1936,SFoyer,4,6,1970,0,TA,131,499,0,630,630,0,0,630,1,0,1,0,1,1,3,0,NA,0,0,0,0,0,0,0,0,0,12,2007,84500,MeadowV
651,60,65,8125,2Story,7,6,2007,NA,Gd,0,0,813,813,822,843,0,1665,0,0,2,1,3,1,7,0,2007,2,562,0,0,0,0,0,0,0,5,2008,205950,Somerst
652,70,60,9084,2Story,4,5,1940,0,TA,0,0,755,755,755,755,0,1510,1,0,1,0,4,1,7,1,1940,1,296,120,0,0,0,0,0,0,10,2009,108000,Edwards
653,60,70,8750,2Story,7,5,1996,0,Gd,0,0,880,880,909,807,0,1716,0,0,2,1,2,1,7,1,1996,2,512,0,120,0,0,0,0,0,7,2009,191000,CollgCr
654,50,60,10320,1.5Fin,6,7,1906,0,TA,0,0,756,756,756,713,0,1469,0,0,1,0,3,1,7,0,1906,1,216,57,0,239,0,0,0,0,6,2008,135000,IDOTRR
655,20,91,10437,1Story,8,6,1995,660,Gd,1696,0,413,2109,2113,0,0,2113,1,0,2,1,2,1,7,1,1995,3,839,236,46,0,0,0,0,0,8,2008,350000,NoRidge
